Stand_GNN,SoilName,PctOfStand,Climate,BaselineSed,TrtIn2025,SedSpikeIn2025,TrtIn2045,SedSpikeIn2045
Stand_80_GNN_136333,Dinzer,,,,,,,
Stand_287_GNN_11892,Dinzer,,,,,,,
Stand_135_GNN_137268,Minkwell,,,,,,,
Stand_149_GNN_94106,Minkwell,,,,,,,
Stand_212_GNN_137471,Dinzer,,,,,,,
Stand_70_GNN_9157,Minkwell,,,,,,,
Stand_136_GNN_25090,Minkwell,,,,,,,
Stand_227_GNN_13122,Dinzer,,,,,,,
Stand_55_GNN_137472,Minkwell,,,,,,,
Stand_217_GNN_14498,Minkwell,,,,,,,
Stand_86_GNN_9895,Dinzer,,,,,,,
Stand_37_GNN_24203,Minkwell,,,,,,,
Stand_118_GNN_21178,Dinzer,,,,,,,
Stand_264_GNN_80679,Minkwell,,,,,,,
Stand_118_GNN_21177,Dinzer,,,,,,,
Stand_37_GNN_24758,Minkwell,,,,,,,
Stand_228_GNN_137492,Minkwell,,,,,,,
Stand_287_GNN_12601,Dinzer,,,,,,,
Stand_57_GNN_137268,Minkwell,,,,,,,
Stand_90_GNN_78654,Dinzer,,,,,,,
Stand_145_GNN_87589,Dinzer,,,,,,,
Stand_3_GNN_135147,Rock outcrop,,,,,,,
Stand_157_GNN_8994,Dinzer,,,,,,,
Stand_112_GNN_24619,Minkwell,,,,,,,
Stand_99_GNN_78788,Minkwell,,,,,,,
Stand_2_GNN_17057,Minkwell,,,,,,,
Stand_129_GNN_84053,Minkwell,,,,,,,
Stand_61_GNN_83057,Dinzer,,,,,,,
Stand_112_GNN_24617,Minkwell,,,,,,,
Stand_56_GNN_129875,Minkwell,,,,,,,
Stand_104_GNN_21178,Dinzer,,,,,,,
Stand_2_GNN_25090,Minkwell,,,,,,,
Stand_79_GNN_84053,Dinzer,,,,,,,
Stand_104_GNN_82600,Dinzer,,,,,,,
Stand_150_GNN_25053,Minkwell,,,,,,,
Stand_286_GNN_93777,Minkwell,,,,,,,
Stand_132_GNN_13091,Dinzer,,,,,,,
Stand_98_GNN_13033,Dinzer,,,,,,,
Stand_245_GNN_29475,Dinzer,,,,,,,
Stand_98_GNN_83057,Minkwell,,,,,,,
Stand_132_GNN_13239,Dinzer,,,,,,,
Stand_122_GNN_137000,Dinzer,,,,,,,
Stand_65_GNN_81101,Minkwell,,,,,,,
Stand_285_GNN_129921,Dinzer,,,,,,,
Stand_92_GNN_8601,Dinzer,,,,,,,
Stand_275_GNN_1109,Minkwell,,,,,,,
Stand_221_GNN_12833,Minkwell,,,,,,,
Stand_54_GNN_24945,Minkwell,,,,,,,
Stand_100_GNN_2854,Dinzer,,,,,,,
Stand_0_GNN_133151,Dinzer,,,,,,,
Stand_132_GNN_2928,Dinzer,,,,,,,
Stand_207_GNN_25119,Dinzer,,,,,,,
Stand_39_GNN_136333,Minkwell,,,,,,,
Stand_58_GNN_25336,Minkwell,,,,,,,
Stand_59_GNN_21178,Dinzer,,,,,,,
Stand_2_GNN_14499,Minkwell,,,,,,,
Stand_2_GNN_14498,Minkwell,,,,,,,
Stand_18_GNN_14525,Dinzer,,,,,,,
Stand_262_GNN_8734,Dinzer,,,,,,,
Stand_80_GNN_2928,Dinzer,,,,,,,
Stand_51_GNN_85910,Minkwell,,,,,,,
Stand_59_GNN_21177,Dinzer,,,,,,,
Stand_137_GNN_136333,Dinzer,,,,,,,
Stand_126_GNN_133151,Dinzer,,,,,,,
Stand_37_GNN_14453,Minkwell,,,,,,,
Stand_37_GNN_14451,Minkwell,,,,,,,
Stand_104_GNN_8685,Dinzer,,,,,,,
Stand_37_GNN_13334,Minkwell,,,,,,,
Stand_77_GNN_14408,Dinzer,,,,,,,
Stand_284_GNN_83057,Minkwell,,,,,,,
Stand_287_GNN_13239,Dinzer,,,,,,,
Stand_68_GNN_2331,Minkwell,,,,,,,
Stand_244_GNN_136495,Dinzer,,,,,,,
Stand_214_GNN_140916,Dinzer,,,,,,,
Stand_87_GNN_131381,Rock outcrop,,,,,,,
Stand_44_GNN_24402,Minkwell,,,,,,,
Stand_77_GNN_86176,Dinzer,,,,,,,
Stand_135_GNN_25151,Minkwell,,,,,,,
Stand_31_GNN_25088,Dinzer,,,,,,,
Stand_95_GNN_14451,Dinzer,,,,,,,
Stand_242_GNN_21178,Minkwell,,,,,,,
Stand_86_GNN_25119,Dinzer,,,,,,,
Stand_278_GNN_2330,Minkwell,,,,,,,
Stand_151_GNN_145200,Dinzer,,,,,,,
Stand_129_GNN_83057,Minkwell,,,,,,,
Stand_9_GNN_29437,Minkwell,,,,,,,
Stand_134_GNN_14453,Minkwell,,,,,,,
Stand_134_GNN_14452,Minkwell,,,,,,,
Stand_58_GNN_84334,Dinzer,,,,,,,
Stand_165_GNN_8105,Minkwell,,,,,,,
Stand_74_GNN_14451,Dinzer,,,,,,,
Stand_18_GNN_84328,Dinzer,,,,,,,
Stand_138_GNN_94006,Dinzer,,,,,,,
Stand_72_GNN_84334,Minkwell,,,,,,,
Stand_100_GNN_12601,Dinzer,,,,,,,
Stand_10_GNN_141046,Dinzer,,,,,,,
Stand_21_GNN_78643,Dinzer,,,,,,,
Stand_20_GNN_21112,Dinzer,,,,,,,
Stand_52_GNN_8711,Minkwell,,,,,,,
Stand_37_GNN_84334,Minkwell,,,,,,,
Stand_39_GNN_137268,Minkwell,,,,,,,
Stand_62_GNN_149040,Dinzer,,,,,,,
Stand_192_GNN_85910,Dinzer,,,,,,,
Stand_179_GNN_23423,Dinzer,,,,,,,
Stand_74_GNN_24981,Dinzer,,,,,,,
Stand_59_GNN_25120,Dinzer,,,,,,,
Stand_119_GNN_133913,Minkwell,,,,,,,
Stand_275_GNN_81394,Minkwell,,,,,,,
Stand_107_GNN_21209,Minkwell,,,,,,,
Stand_187_GNN_136898,Dinzer,,,,,,,
Stand_148_GNN_21112,Dinzer,,,,,,,
Stand_267_GNN_149512,Dinzer,,,,,,,
Stand_196_GNN_25150,Dinzer,,,,,,,
Stand_92_GNN_84088,Dinzer,,,,,,,
Stand_28_GNN_84088,Dinzer,,,,,,,
Stand_236_GNN_20888,Dinzer,,,,,,,
Stand_23_GNN_84026,Dinzer,,,,,,,
Stand_134_GNN_137000,Minkwell,,,,,,,
Stand_93_GNN_78654,Dinzer,,,,,,,
Stand_285_GNN_149512,Dinzer,,,,,,,
Stand_214_GNN_20760,Dinzer,,,,,,,
Stand_132_GNN_25195,Dinzer,,,,,,,
Stand_82_GNN_129951,Minkwell,,,,,,,
Stand_77_GNN_8051,Dinzer,,,,,,,
Stand_63_GNN_78788,Dinzer,,,,,,,
Stand_88_GNN_84088,Dinzer,,,,,,,
Stand_164_GNN_24218,Dinzer,,,,,,,
Stand_83_GNN_20839,Dinzer,,,,,,,
Stand_266_GNN_16738,Dinzer,,,,,,,
Stand_7_GNN_16738,Dinzer,,,,,,,
Stand_65_GNN_11892,Minkwell,,,,,,,
Stand_3_GNN_25088,Dinzer,,,,,,,
Stand_209_GNN_8707,Dinzer,,,,,,,
Stand_214_GNN_145522,Minkwell,,,,,,,
Stand_283_GNN_14452,Minkwell,,,,,,,
Stand_1_GNN_87958,Dinzer,,,,,,,
Stand_5_GNN_84048,Dinzer,,,,,,,
Stand_177_GNN_21307,Dinzer,,,,,,,
Stand_117_GNN_141226,Dinzer,,,,,,,
Stand_69_GNN_137417,Minkwell,,,,,,,
Stand_184_GNN_129875,Minkwell,,,,,,,
Stand_27_GNN_83057,Dinzer,,,,,,,
Stand_73_GNN_13574,Dinzer,,,,,,,
Stand_114_GNN_8685,Minkwell,,,,,,,
Stand_114_GNN_8686,Minkwell,,,,,,,
Stand_177_GNN_83057,Dinzer,,,,,,,
Stand_110_GNN_85910,Minkwell,,,,,,,
Stand_185_GNN_25253,Dinzer,,,,,,,
Stand_16_GNN_145350,Minkwell,,,,,,,
Stand_81_GNN_21307,Minkwell,,,,,,,
Stand_16_GNN_25120,Minkwell,,,,,,,
Stand_30_GNN_129921,Dinzer,,,,,,,
Stand_287_GNN_149362,Dinzer,,,,,,,
Stand_168_GNN_21112,Minkwell,,,,,,,
Stand_226_GNN_85910,Dinzer,,,,,,,
Stand_23_GNN_136495,Dinzer,,,,,,,
Stand_162_GNN_2946,Dinzer,,,,,,,
Stand_47_GNN_137256,Minkwell,,,,,,,
Stand_244_GNN_133151,Dinzer,,,,,,,
Stand_284_GNN_132244,Minkwell,,,,,,,
Stand_2_GNN_12155,Minkwell,,,,,,,
Stand_211_GNN_14451,Minkwell,,,,,,,
Stand_20_GNN_25253,Dinzer,,,,,,,
Stand_98_GNN_133913,Dinzer,,,,,,,
Stand_57_GNN_21178,Minkwell,,,,,,,
Stand_2_GNN_29378,Minkwell,,,,,,,
Stand_2_GNN_29379,Minkwell,,,,,,,
Stand_52_GNN_14019,Minkwell,,,,,,,
Stand_88_GNN_24817,Dinzer,,,,,,,
Stand_112_GNN_24845,Minkwell,,,,,,,
Stand_134_GNN_133652,Minkwell,,,,,,,
Stand_298_GNN_14528,Minkwell,,,,,,,
Stand_135_GNN_23496,Minkwell,,,,,,,
Stand_59_GNN_141180,Dinzer,,,,,,,
Stand_32_GNN_14234,Minkwell,,,,,,,
Stand_274_GNN_23576,Minkwell,,,,,,,
Stand_16_GNN_137268,Minkwell,,,,,,,
Stand_102_GNN_13239,Dinzer,,,,,,,
Stand_97_GNN_81141,Dinzer,,,,,,,
Stand_95_GNN_137234,Dinzer,,,,,,,
Stand_19_GNN_26661,Dinzer,,,,,,,
Stand_88_GNN_8533,Dinzer,,,,,,,
Stand_123_GNN_24337,Dinzer,,,,,,,
Stand_71_GNN_24337,Minkwell,,,,,,,
Stand_211_GNN_136333,Minkwell,,,,,,,
Stand_19_GNN_20790,Dinzer,,,,,,,
Stand_7_GNN_24817,Dinzer,,,,,,,
Stand_230_GNN_141226,Minkwell,,,,,,,
Stand_19_GNN_145522,Dinzer,,,,,,,
Stand_125_GNN_25119,Rock outcrop,,,,,,,
Stand_222_GNN_24617,Minkwell,,,,,,,
Stand_73_GNN_145522,Dinzer,,,,,,,
Stand_12_GNN_136333,Minkwell,,,,,,,
Stand_68_GNN_8685,Minkwell,,,,,,,
Stand_151_GNN_2936,Dinzer,,,,,,,
Stand_56_GNN_9024,Minkwell,,,,,,,
Stand_245_GNN_140848,Dinzer,,,,,,,
Stand_24_GNN_137234,Dinzer,,,,,,,
Stand_119_GNN_23546,Minkwell,,,,,,,
Stand_117_GNN_8048,Dinzer,,,,,,,
Stand_216_GNN_21209,Dinzer,,,,,,,
Stand_256_GNN_14525,Dinzer,,,,,,,
Stand_286_GNN_82600,Minkwell,,,,,,,
Stand_188_GNN_84053,Dinzer,,,,,,,
Stand_131_GNN_21112,Minkwell,,,,,,,
Stand_271_GNN_16738,Dinzer,,,,,,,
Stand_148_GNN_105506,Dinzer,,,,,,,
Stand_285_GNN_78643,Dinzer,,,,,,,
Stand_204_GNN_89425,Minkwell,,,,,,,
Stand_126_GNN_84328,Dinzer,,,,,,,
Stand_163_GNN_137417,Minkwell,,,,,,,
Stand_82_GNN_8959,Minkwell,,,,,,,
Stand_41_GNN_8685,Minkwell,,,,,,,
Stand_126_GNN_83057,Dinzer,,,,,,,
Stand_92_GNN_20888,Dinzer,,,,,,,
Stand_33_GNN_137213,Dinzer,,,,,,,
Stand_51_GNN_14453,Minkwell,,,,,,,
Stand_12_GNN_94106,Minkwell,,,,,,,
Stand_7_GNN_137506,Dinzer,,,,,,,
Stand_171_GNN_84053,Dinzer,,,,,,,
Stand_2_GNN_81511,Minkwell,,,,,,,
Stand_35_GNN_85910,Minkwell,,,,,,,
Stand_4_GNN_93087,Dinzer,,,,,,,
Stand_0_GNN_24218,Dinzer,,,,,,,
Stand_123_GNN_14452,Dinzer,,,,,,,
Stand_123_GNN_14451,Dinzer,,,,,,,
Stand_46_GNN_9024,Minkwell,,,,,,,
Stand_214_GNN_20739,Dinzer,,,,,,,
Stand_294_GNN_137444,Minkwell,,,,,,,
Stand_139_GNN_24218,Dinzer,,,,,,,
Stand_144_GNN_14019,Minkwell,,,,,,,
Stand_73_GNN_25120,Dinzer,,,,,,,
Stand_180_GNN_149639,Dinzer,,,,,,,
Stand_94_GNN_78787,Dinzer,,,,,,,
Stand_163_GNN_13333,Minkwell,,,,,,,
Stand_287_GNN_85910,Dinzer,,,,,,,
Stand_290_GNN_13651,Minkwell,,,,,,,
Stand_125_GNN_24463,Rock outcrop,,,,,,,
Stand_190_GNN_14780,Dinzer,,,,,,,
Stand_276_GNN_105505,Minkwell,,,,,,,
Stand_115_GNN_24403,Minkwell,,,,,,,
Stand_206_GNN_13091,Minkwell,,,,,,,
Stand_100_GNN_145350,Dinzer,,,,,,,
Stand_290_GNN_20806,Minkwell,,,,,,,
Stand_259_GNN_144938,Dinzer,,,,,,,
Stand_180_GNN_24218,Dinzer,,,,,,,
Stand_4_GNN_24481,Dinzer,,,,,,,
Stand_136_GNN_93981,Minkwell,,,,,,,
Stand_302_GNN_24845,Dinzer,,,,,,,
Stand_87_GNN_79065,Dinzer,,,,,,,
Stand_87_GNN_137281,Rock outcrop,,,,,,,
Stand_131_GNN_25120,Minkwell,,,,,,,
Stand_169_GNN_81101,Dinzer,,,,,,,
Stand_119_GNN_29026,Minkwell,,,,,,,
Stand_114_GNN_11955,Minkwell,,,,,,,
Stand_123_GNN_137417,Dinzer,,,,,,,
Stand_184_GNN_13655,Minkwell,,,,,,,
Stand_275_GNN_23697,Minkwell,,,,,,,
Stand_14_GNN_20888,Dinzer,,,,,,,
Stand_194_GNN_78642,Dinzer,,,,,,,
Stand_154_GNN_29475,Dinzer,,,,,,,
Stand_218_GNN_150017,Rock outcrop,,,,,,,
Stand_106_GNN_127780,Minkwell,,,,,,,
Stand_61_GNN_133151,Dinzer,,,,,,,
Stand_103_GNN_141180,Dinzer,,,,,,,
Stand_136_GNN_131283,Minkwell,,,,,,,
Stand_287_GNN_130631,Dinzer,,,,,,,
Stand_95_GNN_80394,Dinzer,,,,,,,
Stand_96_GNN_20822,Dinzer,,,,,,,
Stand_115_GNN_135449,Minkwell,,,,,,,
Stand_67_GNN_14498,Minkwell,,,,,,,
Stand_200_GNN_141180,Minkwell,,,,,,,
Stand_141_GNN_87958,Dinzer,,,,,,,
Stand_162_GNN_9157,Dinzer,,,,,,,
Stand_93_GNN_21209,Dinzer,,,,,,,
Stand_66_GNN_14498,Minkwell,,,,,,,
Stand_2_GNN_78660,Minkwell,,,,,,,
Stand_49_GNN_136425,Minkwell,,,,,,,
Stand_252_GNN_137526,Dinzer,,,,,,,
Stand_138_GNN_8867,Dinzer,,,,,,,
Stand_57_GNN_78788,Minkwell,,,,,,,
Stand_296_GNN_145350,Minkwell,,,,,,,
Stand_19_GNN_13302,Dinzer,,,,,,,
Stand_37_GNN_137471,Minkwell,,,,,,,
Stand_0_GNN_14447,Dinzer,,,,,,,
Stand_217_GNN_25151,Minkwell,,,,,,,
Stand_65_GNN_20674,Minkwell,,,,,,,
Stand_287_GNN_9024,Dinzer,,,,,,,
Stand_106_GNN_14780,Minkwell,,,,,,,
Stand_277_GNN_9057,Dinzer,,,,,,,
Stand_91_GNN_131381,Dinzer,,,,,,,
Stand_138_GNN_137213,Dinzer,,,,,,,
Stand_93_GNN_14600,Dinzer,,,,,,,
Stand_57_GNN_85910,Minkwell,,,,,,,
Stand_104_GNN_130631,Dinzer,,,,,,,
Stand_21_GNN_78828,Dinzer,,,,,,,
Stand_227_GNN_78643,Dinzer,,,,,,,
Stand_4_GNN_8707,Dinzer,,,,,,,
Stand_222_GNN_24441,Minkwell,,,,,,,
Stand_39_GNN_137444,Minkwell,,,,,,,
Stand_283_GNN_25120,Minkwell,,,,,,,
Stand_194_GNN_130631,Dinzer,,,,,,,
Stand_240_GNN_149512,Dinzer,,,,,,,
Stand_148_GNN_135573,Dinzer,,,,,,,
Stand_129_GNN_133151,Minkwell,,,,,,,
Stand_36_GNN_81141,Dinzer,,,,,,,
Stand_275_GNN_29477,Minkwell,,,,,,,
Stand_275_GNN_29474,Minkwell,,,,,,,
Stand_22_GNN_25253,Dinzer,,,,,,,
Stand_206_GNN_81141,Minkwell,,,,,,,
Stand_69_GNN_21178,Minkwell,,,,,,,
Stand_50_GNN_24403,Minkwell,,,,,,,
Stand_215_GNN_85910,Minkwell,,,,,,,
Stand_264_GNN_24218,Dinzer,,,,,,,
Stand_73_GNN_130881,Dinzer,,,,,,,
Stand_2_GNN_105189,Minkwell,,,,,,,
Stand_198_GNN_141180,Minkwell,,,,,,,
Stand_162_GNN_14452,Dinzer,,,,,,,
Stand_162_GNN_14451,Dinzer,,,,,,,
Stand_240_GNN_82721,Dinzer,,,,,,,
Stand_97_GNN_82600,Dinzer,,,,,,,
Stand_72_GNN_136898,Dinzer,,,,,,,
Stand_119_GNN_137000,Minkwell,,,,,,,
Stand_4_GNN_137223,Dinzer,,,,,,,
Stand_241_GNN_25052,Minkwell,,,,,,,
Stand_120_GNN_13651,Minkwell,,,,,,,
Stand_21_GNN_24981,Dinzer,,,,,,,
Stand_101_GNN_137472,Dinzer,,,,,,,
Stand_20_GNN_136495,Dinzer,,,,,,,
Stand_101_GNN_145350,Dinzer,,,,,,,
Stand_145_GNN_137444,Dinzer,,,,,,,
Stand_96_GNN_129921,Dinzer,,,,,,,
Stand_57_GNN_14451,Minkwell,,,,,,,
Stand_57_GNN_14452,Minkwell,,,,,,,
Stand_105_GNN_24563,Minkwell,,,,,,,
Stand_145_GNN_137506,Dinzer,,,,,,,
Stand_102_GNN_137492,Minkwell,,,,,,,
Stand_162_GNN_14234,Dinzer,,,,,,,
Stand_19_GNN_24237,Dinzer,,,,,,,
Stand_86_GNN_133151,Dinzer,,,,,,,
Stand_297_GNN_25090,Minkwell,,,,,,,
Stand_204_GNN_14451,Minkwell,,,,,,,
Stand_51_GNN_83060,Minkwell,,,,,,,
Stand_184_GNN_2331,Minkwell,,,,,,,
Stand_168_GNN_83127,Minkwell,,,,,,,
Stand_18_GNN_136960,Dinzer,,,,,,,
Stand_289_GNN_24588,Minkwell,,,,,,,
Stand_52_GNN_13651,Minkwell,,,,,,,
Stand_75_GNN_29475,Dinzer,,,,,,,
Stand_149_GNN_24240,Minkwell,,,,,,,
Stand_153_GNN_21307,Dinzer,,,,,,,
Stand_168_GNN_9057,Minkwell,,,,,,,
Stand_108_GNN_12833,Minkwell,,,,,,,
Stand_31_GNN_94203,Dinzer,,,,,,,
Stand_242_GNN_137256,Minkwell,,,,,,,
Stand_242_GNN_137526,Minkwell,,,,,,,
Stand_1_GNN_84328,Dinzer,,,,,,,
Stand_33_GNN_13239,Dinzer,,,,,,,
Stand_175_GNN_21148,Dinzer,,,,,,,
Stand_97_GNN_21209,Dinzer,,,,,,,
Stand_3_GNN_145048,Dinzer,,,,,,,
Stand_36_GNN_25195,Dinzer,,,,,,,
Stand_125_GNN_25253,Rock outcrop,,,,,,,
Stand_41_GNN_14234,Minkwell,,,,,,,
Stand_96_GNN_2937,Dinzer,,,,,,,
Stand_96_GNN_2932,Dinzer,,,,,,,
Stand_135_GNN_25172,Minkwell,,,,,,,
Stand_37_GNN_130578,Minkwell,,,,,,,
Stand_119_GNN_13091,Minkwell,,,,,,,
Stand_2_GNN_13505,Minkwell,,,,,,,
Stand_215_GNN_137417,Minkwell,,,,,,,
Stand_20_GNN_13122,Dinzer,,,,,,,
Stand_159_GNN_149512,Dinzer,,,,,,,
Stand_95_GNN_87958,Dinzer,,,,,,,
Stand_287_GNN_83057,Dinzer,,,,,,,
Stand_74_GNN_24218,Dinzer,,,,,,,
Stand_144_GNN_8711,Minkwell,,,,,,,
Stand_167_GNN_137000,Minkwell,,,,,,,
Stand_15_GNN_25053,Minkwell,,,,,,,
Stand_136_GNN_20740,Minkwell,,,,,,,
Stand_52_GNN_9024,Minkwell,,,,,,,
Stand_298_GNN_21178,Minkwell,,,,,,,
Stand_144_GNN_9024,Minkwell,,,,,,,
Stand_61_GNN_24642,Dinzer,,,,,,,
Stand_2_GNN_20740,Minkwell,,,,,,,
Stand_20_GNN_21177,Dinzer,,,,,,,
Stand_6_GNN_25053,Minkwell,,,,,,,
Stand_20_GNN_21178,Dinzer,,,,,,,
Stand_118_GNN_13302,Dinzer,,,,,,,
Stand_103_GNN_14234,Dinzer,,,,,,,
Stand_37_GNN_14780,Minkwell,,,,,,,
Stand_292_GNN_13333,Minkwell,,,,,,,
Stand_0_GNN_137167,Minkwell,,,,,,,
Stand_133_GNN_130881,Dinzer,,,,,,,
Stand_159_GNN_129921,Dinzer,,,,,,,
Stand_108_GNN_136495,Dinzer,,,,,,,
Stand_93_GNN_137506,Dinzer,,,,,,,
Stand_90_GNN_131381,Dinzer,,,,,,,
Stand_192_GNN_137417,Dinzer,,,,,,,
Stand_287_GNN_141180,Dinzer,,,,,,,
Stand_244_GNN_25088,Dinzer,,,,,,,
Stand_32_GNN_141180,Minkwell,,,,,,,
Stand_1_GNN_25119,Dinzer,,,,,,,
Stand_4_GNN_13690,Dinzer,,,,,,,
Stand_161_GNN_133151,Dinzer,,,,,,,
Stand_136_GNN_140759,Minkwell,,,,,,,
Stand_214_GNN_136333,Minkwell,,,,,,,
Stand_105_GNN_24360,Minkwell,,,,,,,
Stand_117_GNN_137417,Minkwell,,,,,,,
Stand_20_GNN_25088,Dinzer,,,,,,,
Stand_94_GNN_13239,Dinzer,,,,,,,
Stand_288_GNN_8685,Minkwell,,,,,,,
Stand_178_GNN_25119,Rock outcrop,,,,,,,
Stand_172_GNN_85910,Minkwell,,,,,,,
Stand_122_GNN_23546,Dinzer,,,,,,,
Stand_202_GNN_84088,Dinzer,,,,,,,
Stand_286_GNN_8959,Minkwell,,,,,,,
Stand_275_GNN_15240,Minkwell,,,,,,,
Stand_58_GNN_137472,Minkwell,,,,,,,
Stand_65_GNN_20806,Minkwell,,,,,,,
Stand_288_GNN_129875,Minkwell,,,,,,,
Stand_272_GNN_13505,Minkwell,,,,,,,
Stand_30_GNN_145381,Dinzer,,,,,,,
Stand_49_GNN_24240,Minkwell,,,,,,,
Stand_138_GNN_78787,Dinzer,,,,,,,
Stand_286_GNN_14451,Dinzer,,,,,,,
Stand_76_GNN_149352,Dinzer,,,,,,,
Stand_208_GNN_86176,Dinzer,,,,,,,
Stand_138_GNN_78788,Dinzer,,,,,,,
Stand_19_GNN_21177,Dinzer,,,,,,,
Stand_104_GNN_141180,Dinzer,,,,,,,
Stand_207_GNN_131381,Dinzer,,,,,,,
Stand_34_GNN_133151,Minkwell,,,,,,,
Stand_97_GNN_78787,Dinzer,,,,,,,
Stand_189_GNN_14345,Dinzer,,,,,,,
Stand_299_GNN_21209,Minkwell,,,,,,,
Stand_299_GNN_25253,Minkwell,,,,,,,
Stand_149_GNN_24817,Minkwell,,,,,,,
Stand_271_GNN_25119,Dinzer,,,,,,,
Stand_13_GNN_21178,Minkwell,,,,,,,
Stand_78_GNN_24481,Dinzer,,,,,,,
Stand_49_GNN_84334,Minkwell,,,,,,,
Stand_91_GNN_24481,Dinzer,,,,,,,
Stand_176_GNN_25150,Dinzer,,,,,,,
Stand_95_GNN_13574,Dinzer,,,,,,,
Stand_95_GNN_13575,Dinzer,,,,,,,
Stand_162_GNN_2928,Dinzer,,,,,,,
Stand_90_GNN_137444,Dinzer,,,,,,,
Stand_58_GNN_141226,Minkwell,,,,,,,
Stand_58_GNN_14451,Dinzer,,,,,,,
Stand_81_GNN_14452,Minkwell,,,,,,,
Stand_80_GNN_140949,Dinzer,,,,,,,
Stand_20_GNN_8867,Dinzer,,,,,,,
Stand_4_GNN_21148,Dinzer,,,,,,,
Stand_87_GNN_84088,Rock outcrop,,,,,,,
Stand_68_GNN_8049,Minkwell,,,,,,,
Stand_231_GNN_137526,Minkwell,,,,,,,
Stand_127_GNN_8994,Dinzer,,,,,,,
Stand_81_GNN_85910,Minkwell,,,,,,,
Stand_269_GNN_25088,Dinzer,,,,,,,
Stand_152_GNN_145381,Dinzer,,,,,,,
Stand_216_GNN_145522,Dinzer,,,,,,,
Stand_73_GNN_14563,Minkwell,,,,,,,
Stand_159_GNN_84053,Dinzer,,,,,,,
Stand_62_GNN_25150,Dinzer,,,,,,,
Stand_49_GNN_133913,Minkwell,,,,,,,
Stand_49_GNN_2928,Minkwell,,,,,,,
Stand_97_GNN_82596,Dinzer,,,,,,,
Stand_68_GNN_14498,Minkwell,,,,,,,
Stand_72_GNN_21178,Minkwell,,,,,,,
Stand_122_GNN_136257,Dinzer,,,,,,,
Stand_143_GNN_21209,Minkwell,,,,,,,
Stand_128_GNN_149639,Dinzer,,,,,,,
Stand_256_GNN_24440,Dinzer,,,,,,,
Stand_214_GNN_25120,Minkwell,,,,,,,
Stand_18_GNN_8798,Dinzer,,,,,,,
Stand_295_GNN_21273,Minkwell,,,,,,,
Stand_16_GNN_82600,Minkwell,,,,,,,
Stand_66_GNN_21025,Minkwell,,,,,,,
Stand_132_GNN_82596,Dinzer,,,,,,,
Stand_181_GNN_21178,Minkwell,,,,,,,
Stand_61_GNN_21437,Dinzer,,,,,,,
Stand_138_GNN_21178,Dinzer,,,,,,,
Stand_299_GNN_137444,Minkwell,,,,,,,
Stand_94_GNN_21209,Dinzer,,,,,,,
Stand_180_GNN_133889,Dinzer,,,,,,,
Stand_203_GNN_24240,Dinzer,,,,,,,
Stand_72_GNN_25253,Dinzer,,,,,,,
Stand_264_GNN_130409,Minkwell,,,,,,,
Stand_73_GNN_137444,Minkwell,,,,,,,
Stand_122_GNN_25052,Dinzer,,,,,,,
Stand_122_GNN_25053,Dinzer,,,,,,,
Stand_73_GNN_149362,Dinzer,,,,,,,
Stand_111_GNN_137526,Minkwell,,,,,,,
Stand_54_GNN_129211,Minkwell,,,,,,,
Stand_164_GNN_14345,Dinzer,,,,,,,
Stand_269_GNN_87958,Dinzer,,,,,,,
Stand_266_GNN_149110,Rock outcrop,,,,,,,
Stand_24_GNN_137213,Rock outcrop,,,,,,,
Stand_275_GNN_100761,Minkwell,,,,,,,
Stand_81_GNN_2946,Minkwell,,,,,,,
Stand_244_GNN_25150,Dinzer,,,,,,,
Stand_111_GNN_20760,Minkwell,,,,,,,
Stand_149_GNN_137417,Minkwell,,,,,,,
Stand_217_GNN_140973,Minkwell,,,,,,,
Stand_55_GNN_84291,Minkwell,,,,,,,
Stand_266_GNN_13172,Dinzer,,,,,,,
Stand_122_GNN_21307,Dinzer,,,,,,,
Stand_136_GNN_129875,Minkwell,,,,,,,
Stand_77_GNN_137417,Dinzer,,,,,,,
Stand_21_GNN_145200,Dinzer,,,,,,,
Stand_93_GNN_23651,Dinzer,,,,,,,
Stand_93_GNN_2932,Dinzer,,,,,,,
Stand_64_GNN_129875,Minkwell,,,,,,,
Stand_22_GNN_84053,Dinzer,,,,,,,
Stand_14_GNN_149362,Dinzer,,,,,,,
Stand_64_GNN_24238,Dinzer,,,,,,,
Stand_302_GNN_130881,Minkwell,,,,,,,
Stand_169_GNN_24219,Dinzer,,,,,,,
Stand_237_GNN_21307,Minkwell,,,,,,,
Stand_266_GNN_84328,Rock outcrop,,,,,,,
Stand_128_GNN_135147,Dinzer,,,,,,,
Stand_224_GNN_25253,Dinzer,,,,,,,
Stand_290_GNN_137417,Minkwell,,,,,,,
Stand_189_GNN_25052,Dinzer,,,,,,,
Stand_94_GNN_14347,Dinzer,,,,,,,
Stand_136_GNN_149361,Minkwell,,,,,,,
Stand_229_GNN_141180,Minkwell,,,,,,,
Stand_75_GNN_9023,Dinzer,,,,,,,
Stand_30_GNN_133151,Dinzer,,,,,,,
Stand_13_GNN_14528,Minkwell,,,,,,,
Stand_266_GNN_26661,Rock outcrop,,,,,,,
Stand_20_GNN_132547,Dinzer,,,,,,,
Stand_58_GNN_2929,Dinzer,,,,,,,
